"Date","League","Home","Away","Team","Minute","Event","Event.number.for.team","Home.Corners","Away.Corners","Home.SOT","Away.SOT","Home.SOffT","Away.SOffT","Home.Attacks","Away.Attacks","Home.DAT","Away.DAT","Home.Possession","Away.Possession","AH.Line","AH.Home.Odds","AH.Away.Odds","Asian.Corners.Line","Asian.Corners.O.Odds","Asian.Corners.U.Odds","Goal.Line","Goal.O.Odds","Goal.U.Odds","Corner.Handicap","Home.Handicap.Corner.Odds","Away.Handicap.Corner.Odds","Game.URL","eventid"
"09.12.2017","France Ligue 1","Toulouse","Caen","Toulouse","26","Corner",2,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenToulouse26Corner2"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","32","Corner",1,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen32Corner1"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","42","Corner",2,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen42Corner2"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","43","Corner",3,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen43Corner3"
"09.12.2017","France Ligue 1","Toulouse","Caen","Toulouse","44","Corner",3,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenToulouse44Corner3"
"09.12.2017","France Ligue 1","Toulouse","Caen","Toulouse","45+2","Corner",4,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenToulouse45+2Corner4"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","46","Corner",4,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen46Corner4"
"09.12.2017","France Ligue 1","Toulouse","Caen","Toulouse","61","Goal",1,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenToulouse61Goal1"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","68","Yellow Card",1,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen68Yellow Card1"
"09.12.2017","France Ligue 1","Toulouse","Caen","Toulouse","75","Goal",2,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenToulouse75Goal2"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","81","Corner",5,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen81Corner5"
"09.12.2017","France Ligue 1","Toulouse","Caen","Caen","88","Yellow Card",2,4,5,4,4,4,7,102,101,76,72,53,47,"Full (0.0, -0.5)",1.99,1.94,"Full (9.0)",1.8,2,"Full (2.0)",1.8,2.05,"","","","https://www.totalcorner.com/match/corner-stats/68899193","09.12.2017ToulouseCaenCaen88Yellow Card2"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","3","Corner",1,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG3Corner1"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","7","Corner",2,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG7Corner2"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","28","Goal",1,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG28Goal1"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","34","Corner",1,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille34Corner1"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","40","Corner",3,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG40Corner3"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","49","Goal",2,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG49Goal2"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","53","Corner",2,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille53Corner2"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","66","Yellow Card",1,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG66Yellow Card1"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","75","Yellow Card",2,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG75Yellow Card2"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","78","Yellow Card",1,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille78Yellow Card1"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","83","Corner",3,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille83Corner3"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","86","Goal",1,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille86Goal1"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","88","Corner",4,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG88Corner4"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","90+1","Corner",5,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG90+1Corner5"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","90+2","Corner",4,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille90+2Corner4"
"09.12.2017","France Ligue 1","PSG","Lille","PSG","90+3","Goal",3,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLillePSG90+3Goal3"
"09.12.2017","France Ligue 1","PSG","Lille","Lille","90+4","Yellow Card",2,5,4,5,2,11,4,98,68,65,34,62,38,"Full (-2.5)",1.99,1.94,"Full (10.0)",2,1.8,"Full (3.5, 4.0)",1.825,2.025,"","","","https://www.totalcorner.com/match/corner-stats/68899183","09.12.2017PSGLilleLille90+4Yellow Card2"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","2","Goal",1,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg2Goal1"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","12","Yellow Card",1,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux12Yellow Card1"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","13","Corner",1,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg13Corner1"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","17","Corner",2,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg17Corner2"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","19","Yellow Card",1,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg19Yellow Card1"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","21","Corner",1,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux21Corner1"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","24","Corner",2,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux24Corner2"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","30","Corner",3,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux30Corner3"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","38","Goal",2,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg38Goal2"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","44","Corner",3,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg44Corner3"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","54","Corner",4,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux54Corner4"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","57","Yellow Card",2,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux57Yellow Card2"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","59","Yellow Card",3,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux59Yellow Card3"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","60","Corner",5,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux60Corner5"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","61","Corner",6,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux61Corner6"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","63","Corner",7,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux63Corner7"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","64","Goal",3,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg64Goal3"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","70","Corner",4,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg70Corner4"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Strasbourg","75","Corner",5,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgStrasbourg75Corner5"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","76","Corner",8,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux76Corner8"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","81","Corner",9,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux81Corner9"
"08.12.2017","France Ligue 1","Bordeaux","Strasbourg","Bordeaux","84","Corner",10,10,5,2,4,7,6,109,79,91,45,60,40,"Full (-0.5, -1.0)",1.82,2.11,"Full (9.0)",1.875,1.925,"Full (2.5)",1.975,1.875,"","","","https://www.totalcorner.com/match/corner-stats/68899181","08.12.2017BordeauxStrasbourgBordeaux84Corner10"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Montpellier","2","Yellow Card",1,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMontpellier2Yellow Card1"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Montpellier","14","Corner",1,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMontpellier14Corner1"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Marseille","20","Yellow Card",1,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMarseille20Yellow Card1"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Marseille","22","Corner",1,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMarseille22Corner1"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Montpellier","29","Goal",1,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMontpellier29Goal1"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Montpellier","32","Yellow Card",2,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMontpellier32Yellow Card2"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Marseille","39","Corner",2,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMarseille39Corner2"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Montpellier","42","Yellow Card",3,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMontpellier42Yellow Card3"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Marseille","45","Goal",1,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMarseille45Goal1"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Montpellier","45+1","Yellow Card",4,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMontpellier45+1Yellow Card4"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Marseille","52","Yellow Card",2,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMarseille52Yellow Card2"
"03.12.2017","France Ligue 1","Montpellier","Marseille","Marseille","71","Corner",3,1,3,5,1,3,3,102,146,60,74,34,66,"Full (0.0, +0.5)",1.96,1.97,"Full (9.0)",1.85,1.95,"Full (2.5)",2.025,1.825,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687735","03.12.2017MontpellierMarseilleMarseille71Corner3"
"03.12.2017","France Ligue 1","Caen","Lyon","Caen","7","Corner",1,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonCaen7Corner1"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","8","Corner",1,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon8Corner1"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","8","Corner",2,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon8Corner2"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","10","Goal",1,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon10Goal1"
"03.12.2017","France Ligue 1","Caen","Lyon","Caen","26","Corner",2,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonCaen26Corner2"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","28","Corner",3,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon28Corner3"
"03.12.2017","France Ligue 1","Caen","Lyon","Caen","28","Corner",3,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonCaen28Corner3"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","33","Corner",4,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon33Corner4"
"03.12.2017","France Ligue 1","Caen","Lyon","Caen","35","Corner",4,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonCaen35Corner4"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","36","Yellow Card",1,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon36Yellow Card1"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","54","Goal",2,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon54Goal2"
"03.12.2017","France Ligue 1","Caen","Lyon","Caen","58","Corner",5,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonCaen58Corner5"
"03.12.2017","France Ligue 1","Caen","Lyon","Lyon","59","Yellow Card",2,9,4,3,4,13,6,90,91,77,45,48,52,"Full (+0.5, +1.0)",1.81,2.125,"Full (9.5)",1.9,1.9,"Full (2.5, 3.0)",1.9,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/68687733","03.12.2017CaenLyonLyon59Yellow Card2"
