"Date","League","Home","Away","Team","Minute","Event","Event.number.for.team","Home.Corners","Away.Corners","Home.SOT","Away.SOT","Home.SOffT","Away.SOffT","Home.Attacks","Away.Attacks","Home.DAT","Away.DAT","Home.Possession","Away.Possession","AH.Line","AH.Home.Odds","AH.Away.Odds","Asian.Corners.Line","Asian.Corners.O.Odds","Asian.Corners.U.Odds","Goal.Line","Goal.O.Odds","Goal.U.Odds","Corner.Handicap","Home.Handicap.Corner.Odds","Away.Handicap.Corner.Odds","Game.URL","eventid"
"29.11.2015","Germany Bundesliga I","Borussia Dortmund","VfB Stuttgart","Borussia Dortmund","90+1","Goal",4,5,4,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0)",1.95,1.975,"Full (9.0)",1.75,2.05,"Full (3.5, 4.0)",1.85,2.05,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918637","29.11.2015Borussia DortmundVfB StuttgartBorussia Dortmund90+1Goal4"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","10","Corner",1,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich10Corner1"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Hertha Berlin","15","Yellow Card",1,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinHertha Berlin15Yellow Card1"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","18","Corner",2,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich18Corner2"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Hertha Berlin","24","Yellow Card",2,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinHertha Berlin24Yellow Card2"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Hertha Berlin","27","Corner",1,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinHertha Berlin27Corner1"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","33","Corner",3,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich33Corner3"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","34","Corner",4,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich34Corner4"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","34","Goal",1,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich34Goal1"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","38","Corner",5,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich38Corner5"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","40","Corner",6,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich40Corner6"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","40","Corner",7,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich40Corner7"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","41","Goal",2,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich41Goal2"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Hertha Berlin","48","Yellow Card",3,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinHertha Berlin48Yellow Card3"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","51","Corner",8,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich51Corner8"
"28.11.2015","Germany Bundesliga I","Bayern Munich","Hertha Berlin","Bayern Munich","71","Corner",9,9,1,0,0,0,0,0,0,0,0,NA,NA,"Full (-2.0, -2.5)",2.025,1.9,"Full (9.5)",1.95,1.85,"Full (3.0, 3.5)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918603","28.11.2015Bayern MunichHertha BerlinBayern Munich71Corner9"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","1","Corner",1,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen1Corner1"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","3","Goal",1,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg3Goal1"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","15","Corner",1,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg15Corner1"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","18","Yellow Card",1,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg18Yellow Card1"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","20","Corner",2,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen20Corner2"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","27","Goal",2,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg27Goal2"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","30","Yellow Card",1,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen30Yellow Card1"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","37","Corner",2,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg37Corner2"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","42","Corner",3,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen42Corner3"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","50","Corner",4,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen50Corner4"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","51","Corner",5,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen51Corner5"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","54","Yellow Card",2,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen54Yellow Card2"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","57","Corner",3,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg57Corner3"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","61","Corner",6,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen61Corner6"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Werder Bremen","62","Goal",1,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgWerder Bremen62Goal1"
"28.11.2015","Germany Bundesliga I","Werder Bremen","Hamburg","Hamburg","68","Goal",3,6,3,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, -0.5)",1.95,1.975,"Full (9.5)",2,1.8,"Full (2.5)",1.975,1.925,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918605","28.11.2015Werder BremenHamburgHamburg68Goal3"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","4","Corner",1,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 964Corner1"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","5","Goal",1,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 965Goal1"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","11","Goal",2,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9611Goal2"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","15","Yellow Card",1,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9615Yellow Card1"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","19","Corner",1,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt19Corner1"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","24","Corner",2,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt24Corner2"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","24","Goal",3,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9624Goal3"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","50","Yellow Card",1,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt50Yellow Card1"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","50","Yellow Card",2,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9650Yellow Card2"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","53","Corner",3,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt53Corner3"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","56","Yellow Card",2,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt56Yellow Card2"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","60","Yellow Card",3,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt60Yellow Card3"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","62","Corner",2,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9662Corner2"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","FC Ingolstadt","65","Corner",4,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtFC Ingolstadt65Corner4"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","66","Corner",3,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9666Corner3"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","79","Yellow Card",3,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9679Yellow Card3"
"28.11.2015","Germany Bundesliga I","Hannover 96","FC Ingolstadt","Hannover 96","85","Goal",4,3,4,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0)",2,1.925,"Full (9.5)",2,1.8,"Full (2.0, 2.5)",2.1,1.8,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918607","28.11.2015Hannover 96FC IngolstadtHannover 9685Goal4"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","5","Goal",1,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach5Goal1"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","8","Yellow Card",1,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim8Yellow Card1"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","9","Corner",1,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach9Corner1"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","11","Corner",1,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim11Corner1"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","11","Goal",1,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim11Goal1"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","25","Yellow Card",1,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach25Yellow Card1"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","34","Goal",2,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim34Goal2"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","36","Corner",2,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach36Corner2"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","43","Corner",2,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim43Corner2"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","43","Corner",3,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim43Corner3"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","47","Goal",3,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim47Goal3"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","52","Corner",3,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach52Corner3"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","TSG Hoffenheim","54","Corner",4,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachTSG Hoffenheim54Corner4"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","56","Goal",2,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach56Goal2"
"28.11.2015","Germany Bundesliga I","TSG Hoffenheim","Borussia M'gladbach","Borussia M'gladbach","59","Yellow Card",2,8,6,0,0,0,0,0,0,0,0,NA,NA,"Full (0.0, +0.5)",1.875,2.05,"Full (9.0)",1.85,1.95,"Full (2.5, 3.0)",1.95,1.95,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/51918609","28.11.2015TSG HoffenheimBorussia M'gladbachBorussia M'gladbach59Yellow Card2"
